player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,Season,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Alberto Paloschi,it ITA,FW,SPAL,it Serie A,28,1990,23.0,8.0,863.0,2.0,0.0,0.0,0.0,3.0,0.0,0.21,0.0,0.21,0.21,0.21,2.8,2.8,0.3,0.3,2018-2019,9.6,4.0,0.0,40.0,0.42,0.2,0.5,0.28,-0.8,-0.8,122.0,162.0,75.3,1552.0,233.0,74.0,90.0,82.2,34.0,45.0,75.6,3.0,7.0,42.9,5.0,9.0,1.0,1.0,11.0,145.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.04,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,3.0,5.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,230.0,1.0,20.0,128.0,84.0,30.0,230.0,149.0,3.0,3.0,0.0,175.0,28.0,15.0,0.0,17.0,10.0,8.0,0.0,0.0,0.0,15.0,8.0,20.0,28.6
Goran Pandev,mk MKD,"FW,MF",Genoa,it Serie A,35,1983,26.0,12.0,1122.0,4.0,2.0,0.0,0.0,6.0,0.0,0.32,0.16,0.48,0.32,0.48,3.2,3.2,0.26,0.26,2018-2019,12.5,10.0,0.0,37.0,0.8,0.15,0.4,0.12,0.8,0.8,272.0,366.0,74.3,4600.0,1281.0,129.0,158.0,81.6,95.0,121.0,78.5,35.0,51.0,68.6,21.0,24.0,20.0,4.0,51.0,336.0,27.0,2.0,8.0,5.0,13.0,0.0,0.0,0.0,0.0,5.0,3.0,10.0,53.0,4.25,35.0,1.0,3.0,11.0,4.0,0.32,3.0,1.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,4.0,7.0,0.0,7.0,1.0,3.0,0.0,510.0,5.0,43.0,220.0,256.0,53.0,510.0,378.0,34.0,31.0,12.0,417.0,42.0,32.0,0.0,16.0,47.0,4.0,0.0,0.0,0.0,62.0,9.0,24.0,27.3
Mickaël Panos,fr FRA,DF,Saint-Étienne,fr Ligue 1,21,1997,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,66.7,207.0,103.0,6.0,8.0,75.0,5.0,6.0,83.3,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,21.0,1.0,8.0,9.0,4.0,1.0,21.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Sokratis Papastathopoulos,gr GRE,DF,Arsenal,eng Premier League,30,1988,25.0,25.0,2198.0,1.0,2.0,0.0,0.0,12.0,0.0,0.04,0.08,0.12,0.04,0.12,0.8,0.8,0.03,0.03,2018-2019,24.4,1.0,0.0,9.1,0.04,0.09,1.0,0.07,0.2,0.2,1244.0,1395.0,89.2,24420.0,8125.0,444.0,467.0,95.1,615.0,666.0,92.3,170.0,234.0,72.6,5.0,32.0,3.0,0.0,43.0,1343.0,48.0,44.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,13.0,0.53,11.0,0.0,0.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,42.0,25.0,30.0,11.0,1.0,34.0,17.0,17.0,26.0,112.0,1.0,1649.0,170.0,897.0,729.0,34.0,14.0,1649.0,893.0,14.0,8.0,2.0,1152.0,8.0,5.0,0.0,37.0,25.0,0.0,0.0,1.0,0.0,102.0,54.0,44.0,55.1
Elhadji Pape Diaw,sn SEN,DF,Angers,fr Ligue 1,23,1994,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,260.0,129.0,0.0,0.0,0.0,8.0,8.0,100.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,3.0,9.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
Lucas Paquetá,br BRA,MF,Milan,it Serie A,20,1997,13.0,12.0,842.0,1.0,1.0,0.0,0.0,5.0,1.0,0.11,0.11,0.21,0.11,0.21,1.3,1.3,0.14,0.14,2018-2019,9.4,6.0,0.0,46.2,0.64,0.08,0.17,0.1,-0.3,-0.3,282.0,372.0,75.8,3845.0,1334.0,176.0,210.0,83.8,72.0,99.0,72.7,16.0,29.0,55.2,9.0,32.0,8.0,0.0,48.0,366.0,5.0,4.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,26.0,2.78,19.0,0.0,1.0,3.0,6.0,0.64,3.0,0.0,1.0,1.0,0.0,18.0,9.0,9.0,8.0,1.0,12.0,0.0,12.0,4.0,11.0,2.0,478.0,14.0,78.0,272.0,136.0,15.0,478.0,324.0,21.0,15.0,2.0,370.0,20.0,30.0,0.0,17.0,23.0,1.0,0.0,0.0,0.0,48.0,16.0,20.0,44.4
Gaëtan Paquiez,fr FRA,DF,Nîmes,fr Ligue 1,24,1994,20.0,14.0,1329.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,2018-2019,14.8,3.0,0.0,100.0,0.2,0.0,0.0,0.04,-0.1,-0.1,502.0,647.0,77.6,7005.0,3368.0,316.0,352.0,89.8,148.0,195.0,75.9,18.0,60.0,30.0,9.0,27.0,4.0,0.0,40.0,453.0,192.0,10.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,182.0,2.0,8.0,32.0,2.17,24.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,30.0,10.0,3.0,24.0,6.0,18.0,22.0,50.0,0.0,838.0,55.0,304.0,371.0,170.0,6.0,838.0,293.0,10.0,9.0,3.0,339.0,24.0,8.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,77.0,18.0,18.0,50.0
Rubén Pardo,es ESP,"MF,FW",Real Sociedad,es La Liga,25,1992,24.0,16.0,1368.0,1.0,2.0,0.0,0.0,3.0,0.0,0.07,0.13,0.2,0.07,0.2,1.0,1.0,0.06,0.06,2018-2019,15.2,4.0,3.0,19.0,0.26,0.05,0.25,0.05,0.0,0.0,701.0,901.0,77.8,13160.0,4065.0,298.0,330.0,90.3,272.0,319.0,85.3,104.0,198.0,52.5,38.0,90.0,18.0,6.0,96.0,765.0,132.0,59.0,7.0,11.0,90.0,66.0,20.0,33.0,1.0,2.0,4.0,17.0,68.0,4.47,38.0,22.0,4.0,2.0,4.0,0.26,1.0,3.0,0.0,0.0,0.0,11.0,7.0,2.0,9.0,0.0,14.0,6.0,8.0,21.0,9.0,0.0,991.0,15.0,137.0,598.0,265.0,5.0,991.0,535.0,23.0,22.0,0.0,660.0,10.0,11.0,0.0,13.0,10.0,1.0,1.0,0.0,0.0,86.0,9.0,17.0,34.6
Leandro Paredes,ar ARG,MF,Paris S-G,fr Ligue 1,24,1994,16.0,14.0,1249.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,0.6,0.6,0.04,0.04,2018-2019,13.9,2.0,4.0,14.3,0.14,0.0,0.0,0.04,-0.6,-0.6,1179.0,1315.0,89.7,20069.0,6570.0,581.0,608.0,95.6,439.0,464.0,94.6,117.0,175.0,66.9,18.0,106.0,11.0,0.0,112.0,1219.0,88.0,51.0,8.0,21.0,40.0,34.0,19.0,10.0,2.0,3.0,8.0,5.0,34.0,2.45,23.0,9.0,0.0,1.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,34.0,19.0,16.0,15.0,3.0,17.0,5.0,12.0,14.0,20.0,2.0,1417.0,44.0,297.0,946.0,184.0,1.0,1417.0,792.0,10.0,9.0,0.0,1123.0,5.0,8.0,0.0,14.0,23.0,0.0,0.0,0.0,0.0,99.0,10.0,8.0,55.6
Daniel Parejo,es ESP,MF,Valencia,es La Liga,29,1989,36.0,35.0,3061.0,9.0,7.0,5.0,6.0,5.0,1.0,0.26,0.21,0.47,0.12,0.32,8.1,3.4,0.24,0.1,2018-2019,34.0,15.0,10.0,39.5,0.44,0.11,0.27,0.09,0.9,0.6,1973.0,2421.0,81.5,38483.0,14887.0,790.0,874.0,90.4,812.0,936.0,86.8,325.0,499.0,65.1,81.0,254.0,36.0,7.0,292.0,2069.0,338.0,164.0,6.0,50.0,188.0,170.0,50.0,74.0,14.0,4.0,14.0,32.0,167.0,4.91,101.0,57.0,4.0,2.0,19.0,0.56,13.0,5.0,0.0,1.0,0.0,73.0,42.0,41.0,24.0,8.0,41.0,7.0,34.0,46.0,26.0,2.0,2692.0,85.0,550.0,1508.0,670.0,43.0,2686.0,1377.0,49.0,38.0,6.0,1749.0,32.0,23.0,0.0,27.0,54.0,0.0,0.0,0.0,0.0,270.0,29.0,20.0,59.2
Vittorio Parigini,it ITA,"MF,DF",Torino,it Serie A,22,1996,17.0,2.0,377.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.16,0.16,2018-2019,4.2,4.0,0.0,50.0,0.95,0.0,0.0,0.08,-0.7,-0.7,86.0,139.0,61.9,1314.0,440.0,37.0,43.0,86.0,35.0,53.0,66.0,5.0,14.0,35.7,8.0,8.0,4.0,3.0,7.0,111.0,27.0,4.0,0.0,1.0,25.0,5.0,2.0,0.0,0.0,18.0,1.0,13.0,15.0,3.59,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,3.0,6.0,2.0,3.0,0.0,3.0,1.0,5.0,0.0,211.0,3.0,34.0,87.0,100.0,8.0,211.0,120.0,25.0,19.0,3.0,127.0,22.0,9.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,30.0,5.0,9.0,35.7
Marco Parolo,it ITA,MF,Lazio,it Serie A,33,1985,34.0,28.0,2563.0,4.0,3.0,0.0,0.0,7.0,0.0,0.14,0.11,0.25,0.14,0.25,5.5,5.5,0.19,0.19,2018-2019,28.5,15.0,1.0,24.6,0.53,0.07,0.27,0.09,-1.5,-1.5,841.0,1111.0,75.7,13199.0,4039.0,439.0,516.0,85.1,302.0,387.0,78.0,59.0,97.0,60.8,31.0,74.0,26.0,7.0,99.0,1033.0,76.0,11.0,1.0,8.0,45.0,0.0,0.0,0.0,0.0,36.0,2.0,39.0,61.0,2.14,52.0,0.0,7.0,0.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,68.0,45.0,24.0,37.0,7.0,48.0,11.0,37.0,28.0,56.0,0.0,1459.0,54.0,293.0,707.0,470.0,94.0,1459.0,607.0,29.0,23.0,3.0,846.0,35.0,20.0,0.0,43.0,15.0,3.0,0.0,0.0,0.0,117.0,64.0,57.0,52.9
Thomas Partey,gh GHA,MF,Atlético Madrid,es La Liga,25,1993,32.0,22.0,2070.0,3.0,4.0,0.0,0.0,9.0,1.0,0.13,0.17,0.3,0.13,0.3,1.5,1.5,0.06,0.06,2018-2019,23.0,7.0,2.0,19.4,0.3,0.08,0.43,0.04,1.5,1.5,1133.0,1381.0,82.0,19019.0,6337.0,570.0,646.0,88.2,396.0,458.0,86.5,126.0,195.0,64.6,19.0,121.0,19.0,1.0,147.0,1308.0,64.0,25.0,8.0,14.0,27.0,17.0,9.0,8.0,0.0,18.0,9.0,14.0,61.0,2.65,46.0,7.0,2.0,3.0,10.0,0.43,6.0,1.0,0.0,1.0,0.0,66.0,42.0,32.0,25.0,9.0,26.0,5.0,21.0,49.0,22.0,2.0,1626.0,38.0,312.0,976.0,354.0,13.0,1626.0,985.0,36.0,39.0,3.0,1119.0,30.0,19.0,1.0,31.0,21.0,0.0,0.0,0.0,0.0,144.0,39.0,31.0,55.7
Mario Pašalić,hr CRO,MF,Atalanta,it Serie A,23,1995,33.0,17.0,1618.0,5.0,3.0,0.0,0.0,1.0,0.0,0.28,0.17,0.44,0.28,0.44,4.2,4.2,0.24,0.24,2018-2019,18.0,9.0,0.0,25.0,0.5,0.14,0.56,0.12,0.8,0.8,831.0,1011.0,82.2,14528.0,2967.0,347.0,414.0,83.8,365.0,420.0,86.9,81.0,100.0,81.0,23.0,63.0,15.0,2.0,82.0,988.0,23.0,15.0,3.0,14.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,43.0,2.39,38.0,0.0,1.0,1.0,5.0,0.28,4.0,0.0,0.0,0.0,0.0,32.0,19.0,9.0,13.0,10.0,19.0,4.0,15.0,12.0,14.0,1.0,1219.0,17.0,174.0,710.0,352.0,54.0,1219.0,828.0,34.0,39.0,6.0,911.0,46.0,32.0,0.0,19.0,11.0,3.0,0.0,0.0,0.0,132.0,45.0,42.0,51.7
Manuel Pasqual,it ITA,DF,Empoli,it Serie A,36,1982,22.0,13.0,1342.0,1.0,2.0,1.0,1.0,2.0,0.0,0.07,0.13,0.2,0.0,0.13,1.1,0.3,0.07,0.02,2018-2019,14.9,0.0,2.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.3,697.0,1057.0,65.9,12372.0,5615.0,321.0,360.0,89.2,270.0,389.0,69.4,85.0,227.0,37.4,21.0,80.0,29.0,20.0,91.0,842.0,209.0,32.0,0.0,9.0,170.0,44.0,18.0,25.0,0.0,133.0,6.0,39.0,37.0,2.48,23.0,11.0,1.0,1.0,2.0,0.13,1.0,1.0,0.0,0.0,0.0,26.0,19.0,12.0,11.0,3.0,7.0,0.0,7.0,11.0,31.0,0.0,1158.0,41.0,250.0,546.0,371.0,12.0,1157.0,567.0,26.0,23.0,1.0,733.0,9.0,6.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,65.0,4.0,12.0,25.0
Javier Pastore,ar ARG,"MF,FW",Roma,it Serie A,29,1989,14.0,7.0,597.0,3.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,2.7,2.7,0.4,0.4,2018-2019,6.6,5.0,0.0,26.3,0.75,0.16,0.6,0.14,0.3,0.3,327.0,391.0,83.6,5059.0,1541.0,169.0,184.0,91.8,110.0,127.0,86.6,27.0,39.0,69.2,18.0,39.0,18.0,2.0,62.0,370.0,16.0,4.0,2.0,1.0,13.0,8.0,1.0,3.0,0.0,3.0,5.0,8.0,45.0,6.78,31.0,5.0,3.0,1.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,3.0,3.0,7.0,0.0,7.0,3.0,5.0,0.0,459.0,7.0,35.0,226.0,203.0,31.0,459.0,298.0,35.0,31.0,3.0,364.0,13.0,6.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,36.0,3.0,5.0,37.5
Callum Paterson,sct SCO,"FW,MF",Cardiff City,eng Premier League,23,1994,27.0,21.0,1998.0,4.0,1.0,0.0,0.0,4.0,0.0,0.18,0.05,0.23,0.18,0.23,5.5,5.5,0.25,0.25,2018-2019,22.2,6.0,0.0,14.6,0.27,0.1,0.67,0.13,-1.5,-1.5,272.0,580.0,46.9,3936.0,1738.0,157.0,282.0,55.7,83.0,172.0,48.3,16.0,37.0,43.2,23.0,50.0,16.0,3.0,68.0,570.0,5.0,0.0,2.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,44.0,1.98,35.0,0.0,6.0,3.0,2.0,0.09,0.0,0.0,2.0,0.0,0.0,21.0,14.0,7.0,7.0,7.0,23.0,2.0,21.0,8.0,29.0,0.0,801.0,31.0,94.0,316.0,399.0,87.0,801.0,226.0,13.0,10.0,4.0,527.0,31.0,12.0,0.0,41.0,30.0,10.0,0.0,0.0,0.0,65.0,200.0,213.0,48.4
Patric,es ESP,DF,Lazio,it Serie A,25,1993,15.0,12.0,1085.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.1,0.1,2018-2019,12.1,2.0,0.0,13.3,0.17,0.0,0.0,0.08,-1.2,-1.2,578.0,722.0,80.1,10861.0,3132.0,236.0,262.0,90.1,259.0,307.0,84.4,74.0,118.0,62.7,8.0,49.0,14.0,1.0,58.0,666.0,53.0,13.0,2.0,5.0,31.0,1.0,0.0,1.0,0.0,39.0,3.0,17.0,18.0,1.49,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,8.0,3.0,14.0,7.0,7.0,12.0,29.0,1.0,839.0,41.0,248.0,397.0,196.0,24.0,839.0,477.0,25.0,19.0,5.0,584.0,10.0,5.0,0.0,12.0,8.0,1.0,0.0,1.0,0.0,63.0,11.0,12.0,47.8
Rui Patrício,pt POR,GK,Wolves,eng Premier League,30,1988,37.0,37.0,3329.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,864.0,59.1,18307.0,15083.0,51.0,52.0,98.1,160.0,164.0,97.6,298.0,645.0,46.2,0.0,3.0,0.0,0.0,0.0,512.0,351.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,927.0,856.0,926.0,1.0,0.0,0.0,927.0,362.0,0.0,0.0,0.0,271.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,6.0,1.0,85.7
Paulinho,br BRA,"FW,MF",Leverkusen,de Bundesliga,18,2000,15.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.13,0.13,2018-2019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.3,-0.3,77.0,94.0,81.9,949.0,228.0,55.0,65.0,84.6,16.0,19.0,84.2,2.0,3.0,66.7,2.0,0.0,3.0,0.0,10.0,93.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,126.0,1.0,16.0,51.0,63.0,11.0,126.0,74.0,6.0,7.0,0.0,88.0,9.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,2.0,60.0
Gabriel Paulista,br BRA,DF,Valencia,es La Liga,27,1990,30.0,30.0,2623.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,1.1,1.0,0.04,0.03,2018-2019,29.1,2.0,0.0,18.2,0.07,0.0,0.0,0.09,-1.1,-1.0,1127.0,1300.0,86.7,23545.0,9286.0,350.0,380.0,92.1,587.0,649.0,90.4,180.0,246.0,73.2,5.0,57.0,2.0,0.0,56.0,1231.0,69.0,67.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,20.0,0.69,16.0,1.0,2.0,0.0,4.0,0.14,3.0,0.0,1.0,0.0,0.0,29.0,16.0,20.0,6.0,3.0,37.0,21.0,16.0,70.0,162.0,1.0,1638.0,229.0,889.0,716.0,38.0,15.0,1638.0,805.0,6.0,5.0,1.0,920.0,11.0,3.0,0.0,25.0,30.0,1.0,0.0,1.0,0.0,158.0,60.0,25.0,70.6
Benjamin Pavard,fr FRA,DF,Stuttgart,de Bundesliga,22,1996,29.0,29.0,2610.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.03,0.03,2018-2019,29.0,4.0,0.0,33.3,0.14,0.0,0.0,0.07,-0.9,-0.9,1275.0,1517.0,84.0,25232.0,8776.0,462.0,515.0,89.7,621.0,702.0,88.5,175.0,261.0,67.0,11.0,74.0,12.0,5.0,92.0,1413.0,103.0,48.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,55.0,1.0,11.0,19.0,0.66,17.0,1.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,28.0,20.0,21.0,6.0,1.0,27.0,19.0,8.0,48.0,189.0,2.0,1859.0,236.0,893.0,838.0,143.0,24.0,1859.0,919.0,22.0,16.0,1.0,1068.0,12.0,3.0,0.0,19.0,14.0,0.0,0.0,0.0,1.0,175.0,81.0,58.0,58.3
Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,26,1992,34.0,34.0,2977.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,1232.0,73.7,27697.0,19442.0,94.0,96.0,97.9,422.0,428.0,98.6,390.0,702.0,55.6,0.0,10.0,0.0,0.0,1.0,816.0,413.0,109.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,1.0,1322.0,1145.0,1316.0,6.0,0.0,0.0,1322.0,587.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,39.0,6.0,0.0,100.0
Mateo Pavlović,ba BIH,DF,Angers,fr Ligue 1,28,1990,30.0,28.0,2490.0,2.0,1.0,0.0,0.0,7.0,1.0,0.07,0.04,0.11,0.07,0.11,3.6,3.6,0.13,0.13,2018-2019,27.7,8.0,2.0,44.4,0.29,0.11,0.25,0.2,-1.6,-1.6,812.0,943.0,86.1,15854.0,5931.0,285.0,314.0,90.8,422.0,458.0,92.1,94.0,150.0,62.7,5.0,16.0,3.0,0.0,31.0,911.0,30.0,30.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,0.43,9.0,0.0,3.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,26.0,18.0,24.0,2.0,0.0,37.0,29.0,8.0,20.0,164.0,2.0,1228.0,198.0,722.0,473.0,38.0,25.0,1228.0,536.0,1.0,2.0,0.0,712.0,6.0,2.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,95.0,60.0,42.0,58.8
Leonardo Pavoletti,it ITA,FW,Cagliari,it Serie A,29,1988,32.0,31.0,2734.0,16.0,1.0,0.0,0.0,6.0,0.0,0.53,0.03,0.56,0.53,0.56,11.3,11.3,0.37,0.37,2018-2019,30.4,33.0,0.0,39.3,1.09,0.19,0.48,0.13,4.7,4.7,585.0,853.0,68.6,7001.0,908.0,334.0,450.0,74.2,133.0,217.0,61.3,23.0,42.0,54.8,25.0,29.0,11.0,0.0,40.0,846.0,5.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,59.0,1.94,45.0,0.0,10.0,3.0,4.0,0.13,2.0,0.0,1.0,0.0,0.0,32.0,21.0,6.0,17.0,9.0,12.0,3.0,9.0,7.0,26.0,0.0,1161.0,27.0,94.0,579.0,495.0,138.0,1161.0,497.0,5.0,11.0,4.0,939.0,72.0,33.0,0.0,80.0,34.0,23.0,0.0,0.0,0.0,88.0,230.0,141.0,62.0
Dimitri Payet,fr FRA,"MF,FW",Marseille,fr Ligue 1,31,1987,31.0,23.0,1904.0,4.0,6.0,2.0,3.0,3.0,0.0,0.19,0.28,0.47,0.09,0.38,5.6,3.2,0.26,0.15,2018-2019,21.2,12.0,7.0,32.4,0.57,0.05,0.17,0.09,-1.6,-1.2,842.0,1225.0,68.7,13632.0,4745.0,435.0,512.0,85.0,248.0,341.0,72.7,102.0,256.0,39.8,83.0,76.0,39.0,14.0,119.0,977.0,238.0,77.0,19.0,13.0,213.0,127.0,57.0,54.0,2.0,25.0,10.0,25.0,137.0,6.48,72.0,48.0,3.0,8.0,10.0,0.47,8.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,8.0,1.0,14.0,0.0,14.0,8.0,8.0,0.0,1387.0,6.0,77.0,667.0,654.0,43.0,1384.0,907.0,55.0,55.0,7.0,997.0,40.0,31.0,0.0,13.0,33.0,0.0,1.0,0.0,0.0,72.0,4.0,10.0,28.6
Nehuén Paz,ar ARG,DF,Bologna,it Serie A,25,1993,2.0,1.0,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,46.0,73.9,682.0,220.0,14.0,15.0,93.3,15.0,18.0,83.3,5.0,11.0,45.5,0.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,54.0,3.0,34.0,21.0,0.0,0.0,54.0,27.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
